key_1.n_crush,0.737,0.8669240502670899,1.9543426575259928
n_fatigue_ring_2,0.65225,0.42049599783445774,2.213458285131101
n_fatigue_keyway_2,0.8715,0.06113439028806178,3.0784442831295458
stage_2.pinion.n_b,0.7392000000000001,0.0414301486229922,2.8096967602138756
stage_2.pinion.n_b,0.2652,0.0771966711924764,1.706864517965041
n_fatigue_ring_2,0.3905,0.8066686018259038,1.2418903664969658
stage_1.pinion.n_c,1.145,1.6619507880114845,2.5780037202322768
stage_1.pinion.n_b,0.5845,0.2900432914789692,2.184247595643357
stage_1.pinion.n_b,1.8981,0.14520499914557294,5.29369406803511
n_fatigue_keyway_2,0.8225,0.0830117454862926,2.928564646851262
n_fatigue_ring_2,0.764,0.6537931509248573,2.2272976789056167
stage_2.pinion.n_b,1.003,0.06908569443367692,3.3930324702978267
stage_1.pinion.n_b,0.734,0.08932299338919822,2.7335553089226217
stage_2.pinion.n_b,0.4175,0.1288873767287267,1.99074395702855
n_fatigue_keyway_2,1.2125,0.16247008534672264,3.722355219331392
stage_2.pinion.n_b,0.4895,0.12498629603469281,2.1632692954226287
n_fatigue_ring_1,0.5075,0.007548272200360498,2.381461414778328
n_fatigue_ring_2,1.055,0.6311735526828467,2.9111851035256833
stage_2.pinion.n_b,0.6335,0.04490093963053377,2.6097983353515284
n_fatigue_ring_2,1.15325,0.6016248371539603,3.1539046813167366
stage_2.pinion.n_b,0.1765,0.02126656746209036,1.5584846728173696
n_fatigue_keyway_2,0.64375,0.31300448778405776,2.29601475859256
n_fatigue_ring_2,0.34925,0.014945522029443818,1.973284095306311
n_fatigue_keyway_1,0.4955,0.5461413288475724,1.738538562664341
n_fatigue_ring_2,1.13,0.6072490791384162,3.1009992560993718
n_fatigue_ring_2,0.21790000000000004,0.026112548676102253,1.6739951387242022
n_fatigue_ring_2,0.469,0.659171135127326,1.5590370943022331
n_fatigue_keyway_1,0.63225,0.04513273502218859,2.5491094204505043
n_fatigue_ring_2,1.0765,1.292106733783277,2.42805983173337
n_fatigue_keyway_2,0.4955,0.36659817665407984,1.923912245900558
stage_2.pinion.n_b,0.1952,0.024716976164687363,1.645891549475943
stage_2.pinion.n_b,0.1459,0.015057458758690584,1.5388792362340677
n_fatigue_ring_2,0.68975,0.2917337908765369,2.4179728953605935
n_fatigue_keyway_2,0.872,0.06084829565775945,3.0698967816847373
n_fatigue_ring_2,0.4055,0.07742197083360317,2.0034855486550875
stage_2.pinion.n_b,0.40775,0.016047848608998987,2.140638124277935
n_fatigue_ring_2,0.588,0.02259905043559102,2.4583638693380263
key_1.n_crush,0.8526,0.16729154207191776,2.911060971442243

n_fatigue_keyway_2,1.175,0.682570370462674,3.1279159137692694
n_fatigue_ring_2,0.738,0.05626525722109479,2.7727946264715433
key_1.n_crush,0.7098,0.09564483413138397,2.660539984915407
n_yield_keyway_1,0.843,0.04633768395979312,3.017435505435486
stage_1.pinion.n_b,0.585,0.07657145334120535,2.3959299421999316
n_fatigue_ring_2,1.2735,0.08987310629106385,3.930198034174419
stage_2.pinion.n_b,0.575,0.05255326082489683,2.462279746922141
n_fatigue_ring_2,1.423,0.9612316169347004,3.3952440397866055
n_fatigue_keyway_1,1.06,0.11472937989756551,3.4301392478982584
stage_1.pinion.n_b,0.204,0.04442979868970549,1.5912422902722196
key_1.n_crush,0.519,0.12661346636612542,2.2019470032324984
n_fatigue_ring_2,0.8315,0.0012245142478882148,3.052064007127946
n_fatigue_keyway_2,1.3815,1.3143974252144854,3.114576633300666
n_fatigue_ring_2,0.514,0.04739001240937971,2.27257130004666
key_1.n_crush,0.29675,0.053266254693739246,1.8314512466406405
n_fatigue_ring_2,0.13510000000000003,0.004519868710088728,1.5039654671728369
n_fatigue_ring_1,1.043,0.14498205161039146,3.3573804301609615
n_fatigue_ring_2,0.673,0.10540240763158239,2.5687112685767106
n_fatigue_ring_2,0.458,0.3342945987408952,1.8858075793423514
n_fatigue_ring_2,0.9835,0.06991653448637958,3.2993495393949264
n_fatigue_keyway_1,1.16975,0.06668216863054027,3.7316956207561094
n_fatigue_keyway_1,1.015,2.5164871120834196,2.2890387514790818
n_fatigue_ring_2,0.398,0.009269224265606682,2.0478027864368533
stage_2.pinion.n_c,1.107,1.546490857435279,2.4968689993084574
key_1.n_crush,0.7725,0.6781391416544775,2.2135244568369465
stage_2.pinion.n_b,0.25275,0.013573353978526178,1.8010222926279962
stage_1.pinion.n_b,0.56,0.19233414158683412,2.2306062202990256
stage_2.pinion.n_b,0.4855,0.01798176195701049,2.2839514585045464
n_fatigue_keyway_2,1.782,0.10175125265842341,5.061080383369433
n_fatigue_ring_2,0.7395,0.8064117362583599,2.015299754119903
n_fatigue_ring_2,1.0895,0.29172051789836545,3.3184925607531666
n_fatigue_ring_2,0.1895,0.003607095223402109,1.6165080500541151
n_fatigue_ring_2,0.5014000000000001,0.02274777061896382,2.272486098952622
n_fatigue_keyway_2,0.823,0.025235776567908694,2.996717102243849
n_fatigue_ring_2,0.536,0.09739869541243834,2.28755647859829
key_1.n_crush,0.71125,1.1672811864598571,1.6063491434583324
n_fatigue_keyway_1,1.98,2.3129135826381404,4.454722606615775
key_1.n_crush,0.4302,0.1273031693114943,2.0015948445054432
stage_1.pinion.n_c,1.7865,0.9728567767975964,4.204499035285139
n_fatigue_keyway_2,0.808,0.05588229710507863,2.9237409956841502
key_1.n_crush,0.662,0.7832458619490303,1.866170168672254
n_fatigue_ring_2,0.264,0.005145014464261088,1.7890940652025416
stage_1.pinion.n_b,0.6375,0.01941765440341646,2.602029801082336
n_fatigue_ring_2,0.584,0.09552071591333987,2.3768812915685538
n_fatigue_ring_2,0.367,0.011939728862593557,1.986436432884786
n_fatigue_ring_2,0.946,0.27749890516035797,3.0162261437416715
n_fatigue_ring_2,0.385,0.29699069652924237,1.7376438263296956
stage_2.pinion.n_b,0.5435,0.27920507223170027,2.1162481872890795
n_fatigue_keyway_2,1.56,0.010383825552128266,4.666915501744615
n_fatigue_keyway_2,0.67975,0.12813755949134742,2.5583173267450867
n_fatigue_ring_1,0.855,0.059543016118811735,3.0195416871861047
stage_1.pinion.n_b,0.5928,0.1885773300508277,2.303966755039487
n_fatigue_ring_2,0.5385,0.0004823589106368382,2.4690509729636374
stage_2.pinion.n_b,0.5105,0.21294539167785562,2.104024597597013
key_1.n_crush,0.451,0.25334800200291185,1.9272452018261692
stage_2.pinion.n_b,0.2395,0.029306715926226933,1.6978336106062513
key_1.n_crush,0.386,0.2451840585606647,1.7887946436410473
stage_2.pinion.n_b,0.5048,0.07403964469506787,2.247348172585021
n_fatigue_ring_1,0.3109,0.016911044671924932,1.881977246155756
n_fatigue_keyway_1,0.939,0.3677591971036255,2.901093975112024
n_fatigue_ring_2,0.427,0.2734369979621269,1.8519662300721353
n_fatigue_ring_2,1.2115,0.2485826524910803,3.6315211607793914
stage_2.pinion.n_b,0.42160000000000003,0.03629810605128325,2.1203121645279266
stage_2.pinion.n_b,0.39775,0.014689060075560955,2.1079873777706823
key_1.n_crush,0.5855,0.5748578900129986,1.9070600381727054
stage_1.pinion.n_b,1.02675,0.6607421258862705,2.80499936686557
stage_1.pinion.n_b,1.6925,0.048370579183929466,4.923465033837034
stage_2.pinion.n_b,0.296,0.01589431642610159,1.8448467371294082
key_1.n_crush,1.16,0.32323768229979727,3.438402768434434
n_fatigue_ring_2,0.4668,0.01782771774557503,2.193492090304418
n_fatigue_keyway_1,0.663,0.03364130023546426,2.6249087878381356
n_fatigue_ring_2,0.538,0.32249349939606825,2.0540154129848998
n_fatigue_ring_2,0.9945,0.5301368888220731,2.8644016492575193
n_fatigue_ring_2,0.73575,0.01402812978041047,2.8033132891246013
n_fatigue_ring_2,0.68,0.05020714748413648,2.6694561516545283
n_fatigue_keyway_1,0.505,0.14174088132198856,2.1539588938858265
n_fatigue_ring_1,0.9255,0.07844338479080895,3.1733477471921128
stage_2.pinion.n_b,0.2031,0.020830000905996945,1.7335061226741382
stage_2.pinion.n_b,0.685,0.09627123673994062,2.631840310899186
n_fatigue_ring_2,0.929,0.12993689265189542,3.128833392247818
key_1.n_crush,0.5448,0.15025743217750448,2.2359552487471874
n_fatigue_keyway_1,0.386,0.05308290013673725,2.01809624223436
n_fatigue_ring_2,0.45,0.07772921444783022,2.097342454723633
n_fatigue_keyway_2,1.343,1.02979476077211,3.148123048129107
n_fatigue_ring_1,0.5205,0.09006693752635592,2.2708964796891906
stage_2.pinion.n_b,0.3348,0.06010955657008435,1.8975158683458366
stage_2.pinion.n_b,0.3453,0.09707301721454167,1.8595004134848416
n_fatigue_ring_2,0.672,0.00868298697555616,2.689348676506147
n_fatigue_ring_1,0.5555,0.03151008595648204,2.3965169461554234
n_fatigue_ring_2,0.7205,0.1171695243810561,2.6624384444795424
n_fatigue_ring_2,0.8645,0.013176710306204976,3.111868071472803
n_fatigue_ring_2,0.30975,0.07848788443857123,1.795123248531164
n_fatigue_ring_2,0.3668,0.009702559633890271,2.025875117154118
stage_2.pinion.n_b,0.16360000000000002,0.04616245306542738,1.5044307539248527
key_1.n_crush,0.485,0.38794816046022285,1.8679500535800726
n_fatigue_ring_2,0.41675,0.09855106412122225,2.0229347754132645
stage_2.pinion.n_c,0.8655,1.5411382537120286,1.958213198802167
n_fatigue_ring_2,0.877,0.036466608873186465,3.1186689059990935
n_fatigue_keyway_2,0.9875,0.6017507025154007,2.777924177801422
stage_2.pinion.n_b,0.3492,0.021796156831826924,2.0090046994944064
n_fatigue_ring_2,0.5095,0.5618368895022311,1.7469726778255732
n_fatigue_keyway_2,0.66,0.6094916675533715,2.039018672360056
stage_2.pinion.n_b,0.49639999999999995,0.03178058437606537,2.3198803273051607
n_fatigue_ring_2,0.327,0.081917989674514,1.830298008795974
stage_1.pinion.n_c,2.1055,2.5623571037028934,4.738097877352039
stage_1.pinion.n_b,0.4785,0.37688309895781763,1.8619735542914282
key_1.n_crush,0.5135,0.17491073050294775,2.1416919504810097
key_1.n_crush,0.42975,0.34550111992414706,1.7885629036013022
stage_1.pinion.n_c,1.794,1.489956951406759,4.042523948965668
stage_2.pinion.n_b,0.293,0.04739414516653714,1.8444947174897663
n_fatigue_ring_2,0.78875,0.8009111506122849,2.129777980777523
stage_2.pinion.n_b,0.3355,0.3016091206524312,1.6565340914113602
n_fatigue_ring_2,0.7345,0.3485193234705421,2.491254745925917
n_fatigue_ring_1,0.52725,0.30521459918947635,2.04735399145025
stage_1.pinion.n_b,1.005,0.19270881338351514,3.229626671469442
n_fatigue_ring_2,0.4215,0.06626085303438498,2.0786384564043856
stage_2.pinion.n_b,0.3244,0.06853348968984198,1.8617040936465825
stage_1.pinion.n_c,0.852,1.2186610845633719,1.9214138162279144
n_fatigue_keyway_1,0.297,0.03516844270529887,1.8647611597080505
key_1.n_crush,0.367,0.1920028717080319,1.8041706776123145
stage_2.pinion.n_b,0.4265,0.4265652804343956,1.722039521292144
stage_1.pinion.n_c,0.588,1.354527593752098,1.3357637272800347
n_fatigue_keyway_2,1.01,0.14568283302016202,3.283392179592705
stage_1.pinion.n_b,0.654,0.11544952583316273,2.5223992019300243
n_fatigue_ring_2,0.22775,0.0036522552615689445,1.798293679434756
n_fatigue_ring_2,0.3175,0.13542097859670413,1.7700443270302353
n_fatigue_keyway_2,0.5605,0.03882649812476308,2.3967127037361275
stage_2.pinion.n_b,0.22025,0.14013655737103758,1.553368345288661
stage_2.pinion.n_b,0.5088,0.038368473323620284,2.3264401090310343
stage_2.pinion.n_b,0.3085,0.07004601239295087,1.820498697198221
stage_2.pinion.n_b,0.25560000000000005,0.08839683092046123,1.667368074119472
n_fatigue_keyway_2,0.6505,0.1751199741230309,2.4639686046458595
n_fatigue_ring_2,0.968,0.026222765228574117,3.311047161637292
stage_2.pinion.n_b,0.467,0.22108216026924177,1.993228957649824
stage_2.pinion.n_b,0.302,0.17458909876161285,1.6892423848261249
key_1.n_crush,0.6025,0.20012187306303011,2.3169320667975684
key_1.n_crush,0.9495,0.302319013204068,2.987693580534552
n_fatigue_ring_2,0.647,0.8317743437469654,1.7845149196296486
stage_2.pinion.n_b,0.3165,0.26716401974364423,1.644268534784737
n_fatigue_keyway_1,0.573,0.024765203602502592,2.429315957577199
key_1.n_crush,0.8807999999999999,0.1268433144666188,3.0142363966517123
n_fatigue_keyway_2,0.847,1.6114015166109095,1.920886629352958
n_fatigue_ring_2,1.674,0.11308064815604031,4.8225420349180705
stage_2.pinion.n_b,0.66525,0.019973473618732276,2.7008292109144807
n_fatigue_ring_2,0.425,0.36396666914315984,1.7606064353401647
stage_1.pinion.n_b,0.5675,0.7719750754729353,1.6681133378740591
n_fatigue_ring_2,0.3155,0.03141179395380703,1.9237127733838852
n_fatigue_ring_1,0.78775,0.01381755446608379,2.949159353047981
n_fatigue_ring_2,0.88525,0.1941634277872392,2.966381563354299
n_fatigue_keyway_1,0.456,0.09078873026934485,2.0968557443368194
stage_2.pinion.n_b,0.2535,0.007208868867307549,1.875777981877121
n_fatigue_keyway_1,1.109,0.07209046178051451,3.5829028615123844
key_1.n_crush,0.658,0.9320216502969825,1.7118710889024897
n_fatigue_ring_2,0.386,0.3662183452186788,1.6717609120453467
n_fatigue_ring_2,0.5545,1.0461765829605458,1.3679750922085379
stage_2.pinion.n_b,0.32725,0.009606866645465475,1.978090936530482
stage_2.pinion.n_b,0.452,0.4666418593325898,1.716841739653124
n_fatigue_ring_1,0.9765,0.016519301012123608,3.3504132805725404
n_fatigue_ring_2,0.36,0.1715152403470506,1.8245175915003766
n_fatigue_ring_2,0.3242,0.040021882818989364,1.8736275058313088
stage_1.pinion.n_b,0.47375,0.18247366846281202,2.0413417768641033
n_fatigue_ring_2,0.4145,0.7482667640077237,1.3572072964188577
n_fatigue_ring_2,0.64325,1.0763521545336674,1.530071234287711
n_fatigue_ring_2,0.493,1.0861311458195226,1.1872300799542366
n_fatigue_keyway_2,0.861,0.7831139113639677,2.3100286183727783
stage_2.pinion.n_b,0.233,0.08943284683955671,1.6390332449478715
n_fatigue_ring_2,0.497,0.03986640389993339,2.244822631026967
stage_2.pinion.n_b,0.37025,0.4837078901181017,1.5311532865987525
n_fatigue_keyway_2,0.96,1.9085104636836645,2.1640116558415383
key_2.n_crush,0.4128,0.10912568709452432,1.98136962259477
n_fatigue_keyway_2,0.69675,0.0195553324645586,2.712991472274573
key_1.n_crush,0.6025,0.7411541993316272,1.7804403320938327
stage_1.pinion.n_b,0.7095,0.28460523884290717,2.4672315085466874
n_fatigue_ring_1,0.286,0.10394654531274387,1.7125361610500354
stage_2.pinion.n_b,0.3201,0.05654686659516776,1.8689165245447592
stage_2.pinion.n_b,0.411,0.07780141440459037,2.03533494624689
n_fatigue_ring_2,0.548,0.1026083835966822,2.306722491894484
n_fatigue_keyway_2,0.5685,0.019882271022761046,2.4201198795208265
n_fatigue_keyway_2,0.637,0.440368880194038,2.1702377342489876
n_fatigue_ring_1,0.671,0.014050744585067648,2.6561513470535365
n_fatigue_ring_2,0.36375,0.0747355640052175,1.9303999549884856
